2015-08-04:CC:8,14
2015-08-04:2015-08-04:ALL,1057
2015-08-04:2015-08-04:8,14
2015-08-04:CC-311:2,1
ALL:2015-08-04:2,75
2015-08-04:ALL:2,75
2015-08-04:CC:2,75
2015-08-04:2015-08-04:2,75
2015-08-04:CC-72:5,12
ALL:2015-08-04:5,322
2015-08-04:ALL:5,322
2015-08-04:CC:5,322
2015-08-04:2015-08-04:5,322
2015-08-04:CC-168:5,2
2015-08-04:CC-181:132,98
ALL:2015-08-04:132,98
2015-08-04:ALL:132,98
2015-08-04:CC:132,98
2015-08-04:2015-08-04:132,98
2015-08-04:CC-72:128,69
ALL:2015-08-04:128,111
2015-08-04:ALL:128,111
2015-08-04:CC:128,111
2015-08-04:2015-08-04:128,111
2015-08-04:CC-48:5,5
2015-08-04:CC-356:5,9
2015-08-04:CC-181:5,32
2015-08-04:CC-140:5,5
2015-08-04:CC-437:117,21
ALL:2015-08-04:117,166
2015-08-04:ALL:117,166
2015-08-04:CC:117,166
2015-08-04:2015-08-04:117,166
2015-08-04:CC-351:117,6
2015-08-04:CC-364:5,10
2015-08-04:CC-437:2,3
2015-08-04:CC-40:5,34
2015-08-04:CC-22:117,2
2015-08-04:CC-326:117,15
2015-08-04:CC-406:117,5
2015-08-04:CC-218:5,3
2015-08-04:CC-60:2,2
2015-08-04:CC-406:5,9
2015-08-04:CC-275:5,12
2015-08-04:CC-48:128,41
2015-08-04:CC-437:5,6
2015-08-04:CC-181:105,5
ALL:2015-08-04:105,5
2015-08-04:ALL:105,5
2015-08-04:CC:105,5
2015-08-04:2015-08-04:105,5
2015-08-04:CC-166:5,14
2015-08-04:CC-400:5,3
2015-08-04:CC-67:117,2
2015-08-04:CC-326:5,15
2015-08-04:CC-433:117,4
2015-08-04:CC-435:5,3
2015-08-04:CC-388:2,2
2015-08-04:CC-40:53,48
ALL:2015-08-04:53,221
2015-08-04:ALL:53,221
2015-08-04:CC:53,221
2015-08-04:2015-08-04:53,221
2015-08-04:CC-22:5,23
2015-08-04:CC-172:53,102
2015-08-04:CC-40:117,9
2015-08-04:CC-152:117,4
2015-08-04:CC-26:117,9
2015-08-04:CC-436:5,4
2015-08-04:CC-436:117,2
2015-08-04:CC-181:106,4
ALL:2015-08-04:106,4
2015-08-04:ALL:106,4
2015-08-04:CC:106,4
2015-08-04:2015-08-04:106,4
2015-08-04:CC-42:117,5
2015-08-04:CC-311:117,5
2015-08-04:CC-400:117,9
2015-08-04:CC-406:2,2
2015-08-04:CC-40:9,1
ALL:2015-08-04:9,10
2015-08-04:ALL:9,10
2015-08-04:CC:9,10
2015-08-04:2015-08-04:9,10
2015-08-04:CC-43:5,23
2015-08-04:CC-388:3,2
ALL:2015-08-04:3,17
2015-08-04:ALL:3,17
2015-08-04:CC:3,17
2015-08-04:2015-08-04:3,17
2015-08-04:CC-436:9,1
2015-08-04:CC-25:117,6
2015-08-04:CC-43:2,3
2015-08-04:CC-351:5,5
2015-08-04:CC-351:2,5
2015-08-04:CC-26:3,2
2015-08-04:CC-64:5,8
2015-08-04:CC-351:3,2
2015-08-04:CC-177:5,7
2015-08-04:CC-437:3,3
2015-08-04:CC-438:5,3
2015-08-04:CC-240:5,7
2015-08-04:CC-229:5,3
2015-08-04:CC-326:2,7
2015-08-04:CC-40:2,9
2015-08-04:CC-325:5,1
2015-08-04:CC-406:3,1
2015-08-04:CC-53:5,4
2015-08-04:CC-181:3,1
2015-08-04:CC-218:2,2
2015-08-04:CC-323:117,5
2015-08-04:CC-314:117,3
2015-08-04:CC-240:2,3
2015-08-04:CC-67:2,2
2015-08-04:CC-275:117,1
2015-08-04:CC-98:5,6
2015-08-04:CC-436:128,1
2015-08-04:CC-43:117,3
2015-08-04:CC-181:104,4
ALL:2015-08-04:104,4
2015-08-04:ALL:104,4
2015-08-04:CC:104,4
2015-08-04:2015-08-04:104,4
2015-08-04:CC-322:117,6
2015-08-04:CC-322:2,6
2015-08-04:CC-327:5,8
2015-08-04:CC-53:2,1
2015-08-04:CC-60:5,8
2015-08-04:CC-388:117,3
2015-08-04:CC-181:2,5
2015-08-04:CC-364:2,6
2015-08-04:CC-231:2,2
2015-08-04:CC-98:117,8
2015-08-04:CC-218:117,2
2015-08-04:CC-231:117,1
2015-08-04:CC-25:2,1
2015-08-04:CC-437:9,2
2015-08-04:CC-152:5,3
2015-08-04:CC-22:3,1
2015-08-04:CC-181:91,3
ALL:2015-08-04:91,3
2015-08-04:ALL:91,3
2015-08-04:CC:91,3
2015-08-04:2015-08-04:91,3
2015-08-04:CC-390:2,3
2015-08-04:CC-21:5,1
2015-08-04:CC-231:5,7
2015-08-04:CC-311:5,4
2015-08-04:CC-415:5,1
2015-08-04:CC-364:8,1
2015-08-04:CC-60:3,1
2015-08-04:CC-390:9,2
2015-08-04:CC-355:5,1
2015-08-04:CC-434:5,1
2015-08-04:CC-322:5,2
2015-08-04:CC-364:117,1
2015-08-04:CC-177:2,3
2015-08-04:CC-325:117,3
2015-08-04:CC-177:117,4
2015-08-04:CC-390:117,5
2015-08-04:CC-390:3,1
2015-08-04:CC-216:117,3
2015-08-04:CC-20:5,1
2015-08-04:CC-150:5,1
2015-08-04:CC-437:10,1
ALL:2015-08-04:10,2
2015-08-04:ALL:10,2
2015-08-04:CC:10,2
2015-08-04:2015-08-04:10,2
2015-08-04:CC-60:117,3
2015-08-04:CC-364:9,1
2015-08-04:CC-49:53,33
2015-08-04:CC-410:53,5
2015-08-04:CC-253:53,4
2015-08-04:CC-212:53,5
2015-08-04:CC-203:53,3
2015-08-04:CC-307:53,3
2015-08-04:CC-350:53,3
2015-08-04:CC-22:53,1
2015-08-04:CC-256:53,4
2015-08-04:CC-272:53,1
2015-08-04:CC-343:53,1
2015-08-04:CC-315:5,1
2015-08-04:CC-265:53,1
2015-08-04:CC-348:117,1
2015-08-04:CC-48:117,2
2015-08-04:CC-95:2,1
2015-08-04:CC-211:5,1
2015-08-04:CC-67:5,2
2015-08-04:CC-64:2,2
2015-08-04:CC-264:53,1
2015-08-04:CC-35:53,1
2015-08-04:CC-348:5,4
2015-08-04:CC-98:2,2
2015-08-04:CC-250:53,1
2015-08-04:CC-275:2,1
2015-08-04:CC-48:53,2
2015-08-04:CC-25:10,1
2015-08-04:CC-213:53,1
2015-08-04:CC-181:108,5
ALL:2015-08-04:108,5
2015-08-04:ALL:108,5
2015-08-04:CC:108,5
2015-08-04:2015-08-04:108,5
2015-08-04:CC-64:117,2
2015-08-04:CC-436:2,1
2015-08-04:CC-152:9,1
2015-08-04:CC-59:117,1
2015-08-04:CC-314:5,2
2015-08-04:CC-240:117,1
2015-08-04:CC-25:5,1
2015-08-04:CC-433:5,1
2015-08-04:CC-364:53,1
2015-08-04:CC-181:117,4
2015-08-04:CC-436:3,3
2015-08-04:CC-216:5,1
2015-08-04:CC-420:5,1
2015-08-04:CC-181:9,1
2015-08-04:CC-390:5,2
2015-08-04:CC-218:9,1
2015-08-04:CC-60:8,2
2015-08-04:CC-40:8,3
2015-08-04:CC-314:8,1
2015-08-04:CC-22:8,1
2015-08-04:CC-406:8,1
2015-08-04:CC-48:8,1
2015-08-04:CC-67:8,1
2015-08-05:CC-40:53,6
ALL:2015-08-05:ALL,900
ALL:2015-08-05:53,25
2015-08-05:ALL:ALL,900
2015-08-05:ALL:53,25
2015-08-05:CC:ALL,900
2015-08-05:CC:53,25
2015-08-05:2015-08-05:ALL,900
2015-08-05:2015-08-05:53,25
2015-08-05:CC-172:53,14
2015-08-05:CC-181:108,3
ALL:2015-08-05:108,3
2015-08-05:ALL:108,3
2015-08-05:CC:108,3
2015-08-05:2015-08-05:108,3
2015-08-05:CC-60:5,10
ALL:2015-08-05:5,344
2015-08-05:ALL:5,344
2015-08-05:CC:5,344
2015-08-05:2015-08-05:5,344
2015-08-05:CC-181:132,143
ALL:2015-08-05:132,143
2015-08-05:ALL:132,143
2015-08-05:CC:132,143
2015-08-05:2015-08-05:132,143
2015-08-05:CC-152:117,16
ALL:2015-08-05:117,173
